address,body,label,category
+917615277766,Limited period: PaySense reduces processing fee on loans up to Rs.85000. https://cashnow.app/uJW2NGhLn8,spam,instant_loan_offer
AD-KREDIT,Pre-approved offer from KreditBee. Get up to Rs.278000 today with minimal docs https://loanfast.in/g0kk,spam,instant_loan_offer
BZ-EVENTS,SkillFest: Live events in Pune this weekend. Tickets from Rs.1300. Book now https://district.in/BxATov0nWb,spam,local_event_promo
CP-POLICY,ICICI Lombard: Health cover up to Rs.1700000 with cashless hospitals. Compare plans now https://acko.co/Dvte,spam,insurance_marketing
JM-TICKTS,"Explore comedy, music and workshops on BookMyShow Live. Early-bird prices active https://livepass.app/82OwJn",spam,local_event_promo
HP-MESHOO,Only for you: exclusive Nykaa offer up to 53% OFF + prepaid savings. https://amzn.to/u4OWzR,spam,ecommerce_sale
+919538098615,Housing: New homes in Mumbai from Rs.4100000. Site visit offers available https://propertylead.app/0mGzMCby,spam,real_estate_lead
AD-DREAM,Tonight's match on My11Circle has Rs.178000 prize pool. Entry starts Rs.339. https://fantasy11.app/wIiB,spam,fantasy_sports
DM-BIGDAY,Festive sale on Amazon: up to 80% OFF + extra Rs.850 off today only https://cutt.ly/8BQCtf,spam,festival_sale
DM-APPBON,Tap to install and collect bonus up to Rs.270. Limited devices only https://short.gy/1SAtPySG,spam,app_install_campaign
TX-OFFERS,"PhonePe: Get 62% cashback up to Rs.1700 on recharge, bill pay & scan and pay. Use now https://phone.pe/6FF3YIv",spam,cashback_wallet
TX-AMZON,Wishlist items on Amazon are now on sale. Save Rs.4900 instantly https://fkrt.it/GX65BuDwAu,spam,ecommerce_sale
AD-SWIGGY,Hungry? Dominos weekend deal unlocked. Flat Rs.100 off on select restaurants https://foodoffers.app/8JSP,spam,food_delivery_offer
BZ-BSNLIN,BSNL: Recharge with Rs.219 and get 2GB/day + OTT benefits today https://airtel.in/UvPV,spam,telecom_recharge
JD-CASHBK,Pay via Amazon Pay before 19:00 and grab extra 70% cashback. T&C apply https://freecharge.in/EAUn,spam,cashback_wallet
VK-AUTOFX,Book with Pitstop today and get flat Rs.1700 off on your next service https://carcare.in/oqRF8,spam,auto_service_offer
DM-STUDYX,New learner offer from SkillUp. Save Rs.23500 on job-ready programs today https://studyoffer.app/2FGgyQ6,spam,edtech_promo
+919064156944,New app campaign live. Download today and unlock Rs.270 wallet credit https://bit.ly/Epfxb,spam,app_install_campaign
TX-DIGIT,ICICI Lombard: Health cover up to Rs.3000000 with cashless hospitals. Compare plans now https://digit.insure/gNhZsFBg6,spam,insurance_marketing
HP-CARSRV,Need a used car or service? Cars24 has special deals waiting for you https://autodeal.app/Nyt3nRf,spam,auto_service_offer
VM-ACKO,Renew or buy with Acko and save more on your policy premium today https://plans.health/eLGl,spam,insurance_marketing
JD-GLAMUP,Tira: Beauty & fashion sale live. Save up to 66% + Rs.450 extra off https://nykaa.com/lcyuTFN,spam,beauty_fashion_sale
VK-CASHBK,Pay via PhonePe before 22:45 and grab extra 11% cashback. T&C apply https://freecharge.in/0awuozbt6L,spam,cashback_wallet
JD-INOXMX,Your movie pass is waiting. Book on Paytm Movies and unlock flat Rs.200 off https://bookmy.show/p2hBS,spam,movie_ticket_offer
VK-GOIBIB,Weekend getaway alert from Ixigo. Extra Rs.2900 off with limited seats. https://yatraa.in/U0aee5,spam,travel_flash_sale
+917807897013,Royal Ace: VIP tables open now. Grab Rs.4500 bonus chips and spin instantly https://rb.gy/rJXHSphG,spam,casino_vip
JD-ADDA52,Final call: PokerSaint tournament starts at 15:30. Join from Rs.1949. https://pokerhub.in/aMOfTft6J,spam,poker_tourney
+917377702269,"Play roulette, slots and live casino on JeetWin. Bonus up to Rs.10800. https://playace.in/oGEeL",spam,casino_vip
AD-BSNLIN,Special Vi recharge pack live now. Save on prepaid plan before 18:15 https://vi.in/hM0BWXTO,spam,telecom_recharge
VK-SIMPLX,Split bills with ZestMoney. No-cost EMI and pay-later limit up to Rs.84000. https://paylater.in/ButlEdJH,spam,bnpl_offer
+918837321054,A23 Rummy: Free Rs.1650 welcome bonus + up to Rs.9600 cash table. Play now https://gmg.im/5LVM0,spam,rummy_bonus
CP-BIGDAY,Mega savings are live on Freecharge. Use your festive coupon before stock ends https://salezone.app/se6gWRME,spam,festival_sale
JM-SWIGGY,Hungry? EatSure weekend deal unlocked. Flat Rs.225 off on select restaurants https://swiggy.in/8zY0t,spam,food_delivery_offer
+917629900342,Exclusive WinBuzz VIP pass for you. Deposit today and unlock Rs.23000 reward https://casinozone.bet/yvUU1czoP,spam,casino_vip
JM-DATAPK,Jio: Need more data? Get 10GB booster at Rs.29 only. Activate now https://datadeal.app/YHNUcvS,spam,data_pack_offer
BZ-OFFERS,Order now on Zomato and enjoy 52% discount before 08:00. https://swiggy.in/0d2z,spam,food_delivery_offer
AD-BSNLIN,Airtel: Recharge with Rs.189 and get 2GB/day + OTT benefits today https://jio.com/zXH4CT,spam,telecom_recharge
VK-COURSE,SkillUp: Upgrade your career with up to 31% scholarship on premium courses. Apply https://studyoffer.app/WBTzrultC,spam,edtech_promo
AX-INVITE,Refer & earn on EatSure: flat Rs.875 per successful install. Start now https://earnbonus.co/fSoDuPjmq,spam,referral_program
JM-PAYTM,"Your Freecharge promo is active now. Shop, recharge or pay bills to earn Rs.650. https://offers.wallet/KaCLbfpu",spam,cashback_wallet
CP-RUMMYX,Get Rs.1900 joining bonus on PokerBaazi and enter cash pool of Rs.5550. https://rb.gy/OZM6rQnB,spam,rummy_bonus
JD-DATAPK,Flat Rs.49 for 5GB high-speed data on Jio. Tap to recharge https://vi.in/q8KQxndeQ,spam,data_pack_offer
JM-JLRUMY,Weekend rummy dhamaka on A23 Rummy. Win up to Rs.9850 cash. Register now https://rmy.onl/dwcm4,spam,rummy_bonus
BZ-POLICY,PolicyBazaar: Health cover up to Rs.4100000 with cashless hospitals. Compare plans now https://plans.health/wP4y4,spam,insurance_marketing
CP-POLICY,Renew or buy with Star Health and save more on your policy premium today https://acko.co/FkaSurCE,spam,insurance_marketing
AX-FITPAS,Fitness & health offers from FitPass are live now. Tap to claim benefits https://medsave.co/71dgowQw,spam,wellness_offer
TX-FLPKRT,Wishlist items on Myntra are now on sale. Save Rs.4000 instantly https://nykaa.com/YGRP,spam,ecommerce_sale
BZ-LAZPAY,LazyPay: Shop now and pay later. Credit line up to Rs.71500 activated for you https://paylater.in/QUlBj,spam,bnpl_offer
VK-WINVIP,"Play roulette, slots and live casino on PariPlay. Bonus up to Rs.5400. https://short.gy/au96Qzj",spam,casino_vip
TX-AMZON,Only for you: exclusive Nykaa offer up to 80% OFF + prepaid savings. https://fkrt.it/zEAystj1YD,spam,ecommerce_sale
BZ-BSNLIN,Special Jio recharge pack live now. Save on prepaid plan before 08:20 https://airtel.in/BtgHvOhbl,spam,telecom_recharge
DM-WELLNS,"PharmEasy: Save up to 25% on wellness plans, lab tests and supplements today https://healthdeal.in/AhTeYeg0",spam,wellness_offer
HP-BEAUTY,"Glow up with Tira. Grab lipstick, skincare and makeup deals before 08:30 https://beautydeals.app/HfNfiukB",spam,beauty_fashion_sale
HP-GOIBIB,Cleartrip: Flash sale live. Save up to Rs.7600 on flights & hotels. Book now https://yatraa.in/5nTAyGCj,spam,travel_flash_sale
DM-JIOINF,Vi: Recharge with Rs.149 and get unlimited 5G + OTT benefits today https://jio.com/dIG7m2cC,spam,telecom_recharge
AD-INOXMX,Tonight only on BookMyShow: popcorn combo + ticket discounts. Save Rs.500. https://movieoffer.in/137gX,spam,movie_ticket_offer
JD-WELLNS,Fitness & health offers from HealthKart are live now. Tap to claim benefits https://fitpass.app/bTWDOJL,spam,wellness_offer
BZ-OFFERS,Hungry? Dominos weekend deal unlocked. Flat Rs.75 off on select restaurants https://zoma.to/XvT8ZWqrQ,spam,food_delivery_offer
VM-BNPLOK,Flipkart Pay Later: Shop now and pay later. Credit line up to Rs.62000 activated for you https://paylater.in/eWjKibWw,spam,bnpl_offer
CP-ADDA52,"PokerBaazi: Daily poker tournament live now. Buy-in Rs.1499, prize pool Rs.145000. https://rb.gy/xcfTLUx",spam,poker_tourney
JM-FLPKRT,Only for you: exclusive Meesho offer up to 62% OFF + prepaid savings. https://myntra.com/wUnCbVil0z,spam,ecommerce_sale
BZ-JERUMY,Congrats! Your A23 Rummy account unlocked Rs.10850 instant cash games. Join now https://playnow.app/3tWox,spam,rummy_bonus
BZ-BSNLIN,Grab your Vi booster pack of 3GB/day. Recharge at just Rs.129. https://vi.in/CgM5Dc,spam,telecom_recharge
VM-AUTOFX,Need a used car or service? Pitstop has special deals waiting for you https://autodeal.app/bV8DHPM,spam,auto_service_offer
BZ-CARSRV,Book with CarDekho today and get flat Rs.1600 off on your next service https://carcare.in/C97KNSD,spam,auto_service_offer
CP-UPGRAD,"Admissions open on Unacademy. Limited seats, expert mentors, easy EMI. Enrol now https://studyoffer.app/YCRftDB",spam,edtech_promo
JM-REALTY,NoBroker: New homes in Pune from Rs.1900000. Site visit offers available https://homesale.in/ZGu0X,spam,real_estate_lead
BZ-REFRAL,Your Paytm referral campaign is live. Share code 23BT0J and get Rs.975. https://earnbonus.co/oSB9W,spam,referral_program
+919342207801,Pre-approved offer from KreditBee. Get up to Rs.346000 today with minimal docs https://cashnow.app/rriW,spam,instant_loan_offer
VM-SIMPLX,"Your ZestMoney pay-later limit is ready: Rs.47000. Use on shopping, travel and food https://shopcredit.co/xZYSzlcyAn",spam,bnpl_offer
VM-BIGDAY,Festive sale on EatSure: up to 59% OFF + extra Rs.2850 off today only https://festive-offers.in/Hl4RyuX,spam,festival_sale
+919403602574,Book your apartment visit with Housing and unlock launch pricing in Bengaluru. https://homesale.in/Spbgv,spam,real_estate_lead
DM-MONEYV,Pre-approved offer from PaySense. Get up to Rs.73000 today with minimal docs https://loanfast.in/g4Ndv7,spam,instant_loan_offer
VK-JERUMY,Weekend rummy dhamaka on A23 Rummy. Win up to Rs.3850 cash. Register now https://short.gy/e5Dv3q6,spam,rummy_bonus
HP-AUTOFX,Book with CarDekho today and get flat Rs.400 off on your next service https://carcare.in/DK6Q6u1w5k,spam,auto_service_offer
BZ-BNPLOK,"Your Amazon Pay Later pay-later limit is ready: Rs.26500. Use on shopping, travel and food https://paylater.in/WhQixQ",spam,bnpl_offer
CP-BOOKMY,PVR: Get 1+1 movie tickets or save Rs.300 on weekend bookings. Grab now https://bookmy.show/FuOMS0,spam,movie_ticket_offer
+917649133221,Junglee Rummy: Free Rs.2750 welcome bonus + up to Rs.2050 cash table. Play now https://gmg.im/lr3H8gnFR,spam,rummy_bonus
AD-GAMEZY,Your fantasy wallet is eligible for booster contest on My11Circle. Join now https://rb.gy/K7VWnxf,spam,fantasy_sports
TX-POKER,Register on Adda52 and claim seat in today's Rs.62500 GTD event. https://s.id/yY6J8,spam,poker_tourney
HP-APPBON,New app campaign live. Download today and unlock Rs.30 wallet credit https://play.google.com/WtXa,spam,app_install_campaign
HP-GETAPP,Install the featured app from TapToInstall and earn reward up to Rs.400. Start now https://play.google.com/KFKYKZcwa,spam,app_install_campaign
+919101110713,"Play roulette, slots and live casino on JeetWin. Bonus up to Rs.37700. https://short.gy/2golOu8",spam,casino_vip
VK-MY11CL,Only today: extra cashback on MPL Fantasy fantasy leagues. Play and win Rs.72500. https://play11.win/1ReEnPDxE,spam,fantasy_sports
AX-EARNBK,Your Dominos referral campaign is live. Share code C8N3VO and get Rs.975. https://earnbonus.co/ix8JJ,spam,referral_program
+917793786876,New app campaign live. Download today and unlock Rs.210 wallet credit https://s.id/ivC4n0c,spam,app_install_campaign
HP-BBASKT,Zepto: Save Rs.225 on grocery orders and get delivery in 15 min. Order now https://jiomart.com/4aCNB,spam,grocery_offer
CP-JIOINF,Jio: Recharge with Rs.59 and get 1GB/day + OTT benefits today https://jio.com/CLfAwv8O,spam,telecom_recharge
CP-BEAUTY,Your Purplle coupon is active. Unlock flat Rs.1250 off on top products https://nykaa.com/AtG9hrWSzF,spam,beauty_fashion_sale
DM-SWIGGY,Your Dominos coupon is live. Use code SAVE266 and save Rs.100. https://foodoffers.app/FmCbbXDxDk,spam,food_delivery_offer
JD-POKER,Final call: Adda52 tournament starts at 20:15. Join from Rs.1549. https://cutt.ly/BSnIKl,spam,poker_tourney
DM-JIOINF,Grab your Jio booster pack of unlimited 5G. Recharge at just Rs.109. https://recharge-now.app/ptJtPu4P4d,spam,telecom_recharge
VM-PVRCIN,Tonight only on INOX: popcorn combo + ticket discounts. Save Rs.100. https://pvr.im/2tIc,spam,movie_ticket_offer
JM-NYKAAA,Meesho Sale Live: Up to 21% off on top picks. Extra Rs.2700 off today https://amzn.to/R1b11Kf,spam,ecommerce_sale
VM-JIODAT,Flat Rs.29 for 5GB high-speed data on BSNL. Tap to recharge https://jio.com/Sn76E,spam,data_pack_offer
VM-RUMMYX,Congrats! Your RummyTime account unlocked Rs.300 instant cash games. Join now https://lihi.cc/9Aiex,spam,rummy_bonus
DM-REALTY,Looking for property in Mumbai? NoBroker has verified listings and exclusive builder deals https://realtydeal.co/m0uHHvNl,spam,real_estate_lead
+918063414610,Weekend rummy dhamaka on RummyCircle. Win up to Rs.7000 cash. Register now https://s.id/qjh7I,spam,rummy_bonus
HP-AMZON,Nykaa Sale Live: Up to 51% off on top picks. Extra Rs.4800 off today https://fkrt.it/XI6ivs,spam,ecommerce_sale
VK-MEGASL,Festive sale on Mobikwik: up to 74% OFF + extra Rs.350 off today only https://salezone.app/npQvlf,spam,festival_sale
+917949458365,Need cash? KreditBee can disburse Rs.124000 directly to your bank. Apply now https://applyloan.co/cbHzuzftyy,spam,instant_loan_offer
HP-JIOMRT,Daily essentials deal from Zepto. Flat Rs.200 off on orders above minimum cart https://zepto.app/WlqH1b,spam,grocery_offer
AD-MY11CL,Tonight's match on Dream11 has Rs.22500 prize pool. Entry starts Rs.199. https://t.ly/7k8Opc6,spam,fantasy_sports
+918608632017,MagicBricks: New homes in Mumbai from Rs.3050000. Site visit offers available https://realtydeal.co/0mUogg,spam,real_estate_lead
HP-SBICRD,You're eligible for a new HDFC Bank credit card with airport lounge benefits. Apply now https://cardperks.co/arVME89Ws,spam,credit_card_offer
TX-FITPAS,"Cult: Save up to 50% on wellness plans, lab tests and supplements today https://fitpass.app/iYp18u6VH",spam,wellness_offer
DM-WINVIP,Exclusive JeetWin VIP pass for you. Deposit today and unlock Rs.36900 reward https://casinozone.bet/Zz8JcdV,spam,casino_vip
JD-MONEYV,Pre-approved offer from Navi. Get up to Rs.319000 today with minimal docs https://loanfast.in/dEbj0aj,spam,instant_loan_offer
AD-REFRAL,Invite friends to Dominos with code 3Q95EP and earn Rs.575 for every signup https://invite-now.in/NELV,spam,referral_program
TX-HDFCBK,Axis Bank: Upgrade to a premium card and get 21% cashback + 4100 bonus points. Apply https://cardperks.co/R81zDdBs,spam,credit_card_offer
JM-ZOMATO,Your Swiggy coupon is live. Use code SAVE341 and save Rs.300. https://swiggy.in/hkXobwbq,spam,food_delivery_offer
HP-ZOMATO,Dominos: Get up to 67% OFF + free delivery on your next order. Save up to Rs.325. https://eatsure.in/35ptAuFz,spam,food_delivery_offer
DM-FASHON,Your Mamaearth coupon is active. Unlock flat Rs.2150 off on top products https://tira.co/kLynzelXs,spam,beauty_fashion_sale
+918758449981,Pre-approved offer from MoneyView. Get up to Rs.429000 today with minimal docs https://loanfast.in/sLwSRY,spam,instant_loan_offer
TX-HOUSES,Book your apartment visit with 99acres and unlock launch pricing in Bengaluru. https://propertylead.app/D3AZFE,spam,real_estate_lead
CP-BSNLIN,BSNL: Recharge with Rs.219 and get 1GB/day + OTT benefits today https://vi.in/sG59baOx01,spam,telecom_recharge
TX-CASHBK,Limited offer from PhonePe. Flat Rs.1500 cashback on first UPI payment today https://phone.pe/Qpi8Fo,spam,cashback_wallet
AX-CARSRV,GoMechanic: Car service offer unlocked. Save Rs.600 on pickup & drop maintenance https://carcare.in/7wdv,spam,auto_service_offer
VK-KREDIT,Limited period: Fibe reduces processing fee on loans up to Rs.251000. https://s.id/abyz9Vy,spam,instant_loan_offer
VM-OFFERS,Pay via Paytm before 16:15 and grab extra 17% cashback. T&C apply https://freecharge.in/ob4ZQvf,spam,cashback_wallet
+919711211709,Weekend rummy dhamaka on Junglee Rummy. Win up to Rs.5750 cash. Register now https://gmg.im/FhF4,spam,rummy_bonus
VM-MY11CL,Only today: extra cashback on Gamezy fantasy leagues. Play and win Rs.186000. https://lihi.cc/Qs82V3FA,spam,fantasy_sports
TX-CAMPUS,Your city pass from District unlocks discounts on shows in Mumbai. Grab it now https://livepass.app/TBC2dps,spam,local_event_promo
BZ-MYNTRA,Hurry! Flipkart flash sale starts now. Claim coupon worth Rs.2800 before stock ends https://meesho.io/FQaRmNf,spam,ecommerce_sale
VK-AIRTEL,BSNL: Recharge with Rs.49 and get unlimited 5G + OTT benefits today https://jio.com/4fJ9SR99Ku,spam,telecom_recharge
AX-EVENTS,"Explore comedy, music and workshops on CampusBuzz. Early-bird prices active https://bookmy.show/sQDJhFr",spam,local_event_promo
JD-BOOKMY,Paytm Movies: Get 1+1 movie tickets or save Rs.450 on weekend bookings. Grab now https://pvr.im/aQZGvU,spam,movie_ticket_offer
VM-OFFERS,Order now on Zomato and enjoy 61% discount before 16:45. https://zoma.to/mEHKe,spam,food_delivery_offer
+917356266665,Get Rs.3000 joining bonus on RummyCircle and enter cash pool of Rs.5450. https://playnow.app/iT88,spam,rummy_bonus
AD-ZEPTOO,Quick grocery savings with Instamart. Extra coupon active till 21:45 https://blinkit.com/XbaZ,spam,grocery_offer
CP-AUTOFX,CarDekho: Car service offer unlocked. Save Rs.200 on pickup & drop maintenance https://carcare.in/XEEd,spam,auto_service_offer
BZ-BEAUTY,Mamaearth: Beauty & fashion sale live. Save up to 26% + Rs.2300 extra off https://beautydeals.app/yAfCXg,spam,beauty_fashion_sale
JD-MY11CL,Only today: extra cashback on Gamezy fantasy leagues. Play and win Rs.57000. https://fantasy11.app/89nhON8u6,spam,fantasy_sports
TX-LIVESH,Your city pass from Insider unlocks discounts on shows in Delhi. Grab it now https://eventsnow.in/0e2AdJ3,spam,local_event_promo
